frame_file,class_id,class_name,confidence,x1,y1,x2,y2,session,lat,lon,altitude,speed,bearing,in_gps_range
2622_Farwell_00102.jpg,0,obstacle,0.6794,606.2,2.1,670.5,122.7,2622_Farwell_Ave-2026-03-14_16-40-32,34.10705019363175,-118.25995413283646,110.01091899832628,1.6473638340630694,296.61528875529996,True
2622_Farwell_00103.jpg,0,obstacle,0.689,578.9,2.4,649.0,135.6,2622_Farwell_Ave-2026-03-14_16-40-32,34.10705907504942,-118.25996105572828,109.98254214033348,1.2710741144009985,299.9769556351449,True
2622_Farwell_00104.jpg,0,obstacle,0.7062,595.6,1.1,643.8,98.1,2622_Farwell_Ave-2026-03-14_16-40-32,34.10707033650718,-118.25997443725892,109.86782408606278,1.5836036838512175,309.0799686355586,True
2622_Farwell_00105.jpg,0,obstacle,0.7267,603.4,1.7,679.5,166.2,2622_Farwell_Ave-2026-03-14_16-40-32,34.107070799990815,-118.25998792343478,110.6500670518388,1.468838932791366,294.06004381882576,True
2622_Farwell_00106.jpg,0,obstacle,0.7792,612.0,3.9,693.0,170.6,2622_Farwell_Ave-2026-03-14_16-40-32,34.10706885766939,-118.25999382883246,111.28082677358998,0.841160487484502,178.88757009155103,True
2622_Farwell_00107.jpg,0,obstacle,0.8073,591.6,4.8,678.2,204.5,2622_Farwell_Ave-2026-03-14_16-40-32,34.107071933752714,-118.26000016731574,110.90473722683384,0.6525788529529157,105.738360142971,True
2622_Farwell_00108.jpg,0,obstacle,0.7522,531.6,5.9,633.8,221.6,2622_Farwell_Ave-2026-03-14_16-40-32,34.10707982597076,-118.26001370641436,110.35157384836998,1.0100691823192722,297.82818315924,True
2622_Farwell_00109.jpg,0,obstacle,0.7589,485.9,4.5,606.2,292.1,2622_Farwell_Ave-2026-03-14_16-40-32,34.10708831614224,-118.26002542274858,110.08563757390294,1.095925244073654,304.0271893648167,True
2622_Farwell_00110.jpg,0,obstacle,0.7487,566.5,6.4,679.4,261.9,2622_Farwell_Ave-2026-03-14_16-40-32,34.10709353215625,-118.26003711581949,110.03821372224074,1.0689003891449842,304.12512829808463,True
2622_Farwell_00111.jpg,0,obstacle,0.7089,551.1,5.0,683.9,317.8,2622_Farwell_Ave-2026-03-14_16-40-32,34.107094095788014,-118.26004967092308,109.84006548028051,1.024536858435905,293.90709257934475,True
2622_Farwell_00112.jpg,0,obstacle,0.7796,485.8,2.2,671.5,387.4,2622_Farwell_Ave-2026-03-14_16-40-32,34.107099570152016,-118.26005920218928,109.82657856885,0.9972454298621952,297.6329723448677,True
2622_Farwell_00113.jpg,0,obstacle,0.8591,404.6,2.7,630.2,454.7,2622_Farwell_Ave-2026-03-14_16-40-32,34.107106469993795,-118.26006764200454,109.75267244094007,0.9927325250018738,310.3726031202549,True
2622_Farwell_00114.jpg,0,obstacle,0.7302,408.4,8.0,717.7,701.3,2622_Farwell_Ave-2026-03-14_16-40-32,34.1071151543378,-118.26007830506606,109.70644172421254,0.9193040005079222,307.24731836557146,True
2622_Farwell_00115.jpg,0,obstacle,0.8067,305.0,8.2,753.3,718.7,2622_Farwell_Ave-2026-03-14_16-40-32,34.10712183822053,-118.26008710994527,110.15751585065816,0.7365296531978305,292.67352878920144,True
2622_Farwell_00116.jpg,0,obstacle,0.7873,347.3,9.9,794.9,716.1,2622_Farwell_Ave-2026-03-14_16-40-32,34.107119247942336,-118.26009110618446,111.1301395947156,0.6861466591181704,241.28937405608224,True
2622_Farwell_00117.jpg,0,obstacle,0.8139,252.1,11.0,719.7,717.6,2622_Farwell_Ave-2026-03-14_16-40-32,34.107116800610655,-118.26008576665188,111.38168561943316,0.4248912091109686,206.69434539935364,True
2622_Farwell_00118.jpg,0,obstacle,0.8068,294.3,11.4,746.0,717.8,2622_Farwell_Ave-2026-03-14_16-40-32,34.10712200443167,-118.26008949360752,111.43385568514724,0.247652392948785,274.4340809135229,True
2622_Farwell_00119.jpg,0,obstacle,0.819,241.7,11.8,715.0,716.5,2622_Farwell_Ave-2026-03-14_16-40-32,34.107124808780036,-118.26009236491797,111.5173206573954,0.2047782358694278,271.6579177469301,True
2622_Farwell_00120.jpg,0,obstacle,0.7803,207.8,5.8,696.9,719.3,2622_Farwell_Ave-2026-03-14_16-40-32,34.10712706004579,-118.2600955269199,111.49237149537338,0.2112918473100996,195.54709647931224,True
2622_Farwell_00121.jpg,0,obstacle,0.8001,245.1,6.5,725.2,718.7,2622_Farwell_Ave-2026-03-14_16-40-32,34.107127909979695,-118.26009622706606,111.38460728864568,0.2779067069896261,-1.0,True
2647_Glendale_00015.jpg,0,obstacle,0.5517,644.2,84.4,662.6,135.9,2647_Glendale_Blvd-2026-03-14_16-34-31,34.10604932689476,-118.2606149173064,92.15811009424974,1.2131439452737434,123.062349662286,True
2647_Glendale_00016.jpg,0,obstacle,0.6801,571.1,87.8,592.2,145.8,2647_Glendale_Blvd-2026-03-14_16-34-31,34.10604172795583,-118.26060183232904,92.04480138463484,1.2818207737438845,126.68951744486948,True
2647_Glendale_00017.jpg,0,obstacle,0.7359,558.3,53.8,580.8,117.1,2647_Glendale_Blvd-2026-03-14_16-34-31,34.10603332517506,-118.26059103194994,91.80871490181782,1.2699999809264884,132.87482609316595,True
2647_Glendale_00018.jpg,0,obstacle,0.7097,559.9,88.9,583.9,153.9,2647_Glendale_Blvd-2026-03-14_16-34-31,34.1060244540355,-118.26058174416356,91.63321437195468,1.22497886556074,135.9745897035424,True
2647_Glendale_00019.jpg,0,obstacle,0.5476,584.3,62.4,609.8,129.7,2647_Glendale_Blvd-2026-03-14_16-34-31,34.10601567282311,-118.26057155234416,91.58954567704085,1.2296053571951668,135.3515677511619,True
2647_Glendale_00019.jpg,0,obstacle,0.4692,593.8,69.9,618.5,123.5,2647_Glendale_Blvd-2026-03-14_16-34-31,34.10601567282311,-118.26057155234416,91.58954567704085,1.2296053571951668,135.3515677511619,True
2647_Glendale_00020.jpg,0,obstacle,0.6035,562.6,30.7,588.8,86.1,2647_Glendale_Blvd-2026-03-14_16-34-31,34.1060090690744,-118.26056018280694,91.6022983703644,1.2603674219804335,135.35156788252542,True
2647_Glendale_00020.jpg,0,obstacle,0.5882,547.1,26.1,571.8,96.7,2647_Glendale_Blvd-2026-03-14_16-34-31,34.1060090690744,-118.26056018280694,91.6022983703644,1.2603674219804335,135.35156788252542,True
2647_Glendale_00021.jpg,0,obstacle,0.6217,591.4,67.6,618.6,122.0,2647_Glendale_Blvd-2026-03-14_16-34-31,34.10600288815816,-118.2605495998316,91.58344024623564,1.2296601915847276,135.49562604186505,True
2647_Glendale_00021.jpg,0,obstacle,0.6193,570.1,61.1,595.3,137.3,2647_Glendale_Blvd-2026-03-14_16-34-31,34.10600288815816,-118.2605495998316,91.58344024623564,1.2296601915847276,135.49562604186505,True
2647_Glendale_00022.jpg,0,obstacle,0.6129,542.5,108.0,572.9,166.3,2647_Glendale_Blvd-2026-03-14_16-34-31,34.1059951390985,-118.26053910565376,91.65061240354818,1.2234181928386307,135.7031301921671,True
2647_Glendale_00023.jpg,0,obstacle,0.7022,511.0,57.2,546.5,153.2,2647_Glendale_Blvd-2026-03-14_16-34-31,34.10598798497056,-118.26053034756384,91.66332271634182,1.111009553618541,135.70312971510472,True
2647_Glendale_00023.jpg,0,obstacle,0.5456,536.0,76.6,568.3,138.0,2647_Glendale_Blvd-2026-03-14_16-34-31,34.10598798497056,-118.26053034756384,91.66332271634182,1.111009553618541,135.70312971510472,True
2647_Glendale_00024.jpg,0,obstacle,0.6854,559.4,122.1,598.4,186.3,2647_Glendale_Blvd-2026-03-14_16-34-31,34.10598027913583,-118.2605206696142,91.36308867387046,1.1699999570846362,134.83773685569528,True
2647_Glendale_00024.jpg,0,obstacle,0.6833,538.5,105.1,575.7,207.7,2647_Glendale_Blvd-2026-03-14_16-34-31,34.10598027913583,-118.2605206696142,91.36308867387046,1.1699999570846362,134.83773685569528,True
2647_Glendale_00025.jpg,0,obstacle,0.733,576.1,137.5,611.0,203.4,2647_Glendale_Blvd-2026-03-14_16-34-31,34.10597314460595,-118.26051056824438,91.01125406836836,1.169999957084636,132.72801479239894,True
2647_Glendale_00025.jpg,0,obstacle,0.6611,542.5,115.9,583.9,229.4,2647_Glendale_Blvd-2026-03-14_16-34-31,34.10597314460595,-118.26051056824438,91.01125406836836,1.169999957084636,132.72801479239894,True
2647_Glendale_00026.jpg,0,obstacle,0.747,573.0,120.9,612.8,192.7,2647_Glendale_Blvd-2026-03-14_16-34-31,34.10596584735967,-118.2605000118,90.97710955148106,1.1946354610523349,131.3400319440148,True
2647_Glendale_00026.jpg,0,obstacle,0.6986,534.5,96.5,583.3,218.5,2647_Glendale_Blvd-2026-03-14_16-34-31,34.10596584735967,-118.2605000118,90.97710955148106,1.1946354610523349,131.3400319440148,True
2647_Glendale_00027.jpg,0,obstacle,0.7459,547.6,94.5,594.4,176.6,2647_Glendale_Blvd-2026-03-14_16-34-31,34.10595793190615,-118.26049033999928,91.19970201207356,1.2300000190734637,132.28807352942025,True
2647_Glendale_00027.jpg,0,obstacle,0.6992,505.6,68.4,563.5,203.2,2647_Glendale_Blvd-2026-03-14_16-34-31,34.10595793190615,-118.26049033999928,91.19970201207356,1.2300000190734637,132.28807352942025,True
2647_Glendale_00028.jpg,0,obstacle,0.7378,473.3,95.4,543.6,254.0,2647_Glendale_Blvd-2026-03-14_16-34-31,34.10594950908068,-118.26048321199968,91.203954974296,1.2135630713249466,136.40123106381955,True
2647_Glendale_00028.jpg,0,obstacle,0.7263,525.4,122.0,577.8,212.5,2647_Glendale_Blvd-2026-03-14_16-34-31,34.10594950908068,-118.26048321199968,91.203954974296,1.2135630713249466,136.40123106381955,True
2647_Glendale_00029.jpg,0,obstacle,0.8102,510.9,83.5,568.4,180.5,2647_Glendale_Blvd-2026-03-14_16-34-31,34.105939279524044,-118.26047374712464,91.07399416380665,1.190000057220438,138.3321135791291,True
2647_Glendale_00029.jpg,0,obstacle,0.7103,456.0,55.9,545.6,241.8,2647_Glendale_Blvd-2026-03-14_16-34-31,34.105939279524044,-118.26047374712464,91.07399416380665,1.190000057220438,138.3321135791291,True
2647_Glendale_00030.jpg,0,obstacle,0.7845,477.0,84.0,546.2,189.4,2647_Glendale_Blvd-2026-03-14_16-34-31,34.105925225969926,-118.26045969763278,91.32992534890016,1.3462780456973782,138.51260122970237,True
2647_Glendale_00030.jpg,0,obstacle,0.7767,402.0,43.9,493.7,276.7,2647_Glendale_Blvd-2026-03-14_16-34-31,34.105925225969926,-118.26045969763278,91.32992534890016,1.3462780456973782,138.51260122970237,True
2647_Glendale_00031.jpg,0,obstacle,0.874,396.5,126.2,524.2,417.6,2647_Glendale_Blvd-2026-03-14_16-34-31,34.10590788568357,-118.26044715166,91.77975655884087,1.6975419051921203,143.62231528264408,True
2647_Glendale_00031.jpg,0,obstacle,0.7567,507.3,172.7,587.5,292.5,2647_Glendale_Blvd-2026-03-14_16-34-31,34.10590788568357,-118.26044715166,91.77975655884087,1.6975419051921203,143.62231528264408,True
2647_Glendale_00032.jpg,0,obstacle,0.8839,312.5,27.1,504.8,445.3,2647_Glendale_Blvd-2026-03-14_16-34-31,34.10588860566199,-118.26043436480334,92.57018763603229,1.6798695684264509,143.5445032077617,True
2647_Glendale_00032.jpg,0,obstacle,0.8155,493.6,98.7,595.3,239.6,2647_Glendale_Blvd-2026-03-14_16-34-31,34.10588860566199,-118.26043436480334,92.57018763603229,1.6798695684264509,143.5445032077617,True
2647_Glendale_00033.jpg,0,obstacle,0.831,502.1,91.7,619.0,261.1,2647_Glendale_Blvd-2026-03-14_16-34-31,34.10587404026351,-118.26042393301744,93.47457281876842,1.069257308134972,149.67072323630902,True
2647_Glendale_00033.jpg,0,obstacle,0.6726,248.5,12.3,508.1,635.3,2647_Glendale_Blvd-2026-03-14_16-34-31,34.10587404026351,-118.26042393301744,93.47457281876842,1.069257308134972,149.67072323630902,True
2647_Glendale_00034.jpg,0,obstacle,0.9363,412.7,102.2,578.1,354.3,2647_Glendale_Blvd-2026-03-14_16-34-31,34.105872403813315,-118.26042110818965,93.5766531728756,0.5292474166523227,95.57893334565142,True
2647_Glendale_00034.jpg,0,obstacle,0.5189,0.0,13.6,415.1,720.0,2647_Glendale_Blvd-2026-03-14_16-34-31,34.105872403813315,-118.26042110818965,93.5766531728756,0.5292474166523227,95.57893334565142,True
2647_Glendale_00035.jpg,0,obstacle,0.847,347.8,68.7,561.9,414.9,2647_Glendale_Blvd-2026-03-14_16-34-31,34.10587053011511,-118.260407601545,93.52851585830018,0.921614917562114,41.0542822362052,True
2647_Glendale_00036.jpg,0,obstacle,0.8052,80.1,127.6,498.0,632.0,2647_Glendale_Blvd-2026-03-14_16-34-31,34.10586090867023,-118.26038972551578,93.16559067403962,1.5154549140474416,118.12652373078902,True
2647_Glendale_00036.jpg,0,obstacle,0.5099,424.4,132.2,523.1,210.6,2647_Glendale_Blvd-2026-03-14_16-34-31,34.10586090867023,-118.26038972551578,93.16559067403962,1.5154549140474416,118.12652373078902,True
2647_Glendale_00037.jpg,0,obstacle,0.855,3.0,209.8,473.6,720.0,2647_Glendale_Blvd-2026-03-14_16-34-31,34.10584820480058,-118.2603864405036,92.93691930206472,1.37220650197794,142.54526234947755,True
2647_Glendale_00037.jpg,0,obstacle,0.6783,429.0,139.9,548.6,253.4,2647_Glendale_Blvd-2026-03-14_16-34-31,34.10584820480058,-118.2603864405036,92.93691930206472,1.37220650197794,142.54526234947755,True
2647_Glendale_00038.jpg,0,obstacle,0.8365,7.3,389.6,397.4,720.0,2647_Glendale_Blvd-2026-03-14_16-34-31,34.10584176513082,-118.2603821522047,92.93641360697788,1.0198076705654786,83.37938478944703,True
2647_Glendale_00038.jpg,0,obstacle,0.7698,400.5,222.6,544.1,360.4,2647_Glendale_Blvd-2026-03-14_16-34-31,34.10584176513082,-118.2603821522047,92.93641360697788,1.0198076705654786,83.37938478944703,True
2647_Glendale_00039.jpg,0,obstacle,0.8518,6.0,345.8,395.1,720.0,2647_Glendale_Blvd-2026-03-14_16-34-31,34.10585000889112,-118.26037926938486,93.37909832055222,0.9195196708580547,7.536918783721685,True
2647_Glendale_00039.jpg,0,obstacle,0.7635,333.2,198.7,457.8,344.1,2647_Glendale_Blvd-2026-03-14_16-34-31,34.10585000889112,-118.26037926938486,93.37909832055222,0.9195196708580547,7.536918783721685,True
2647_Glendale_00040.jpg,0,obstacle,0.7247,325.3,205.1,492.5,388.3,2647_Glendale_Blvd-2026-03-14_16-34-31,34.10584845868653,-118.26037016976926,94.08802508192406,1.5781931104150817,71.43301328638795,True
2647_Glendale_00041.jpg,0,obstacle,0.3625,7.1,229.0,462.9,720.0,2647_Glendale_Blvd-2026-03-14_16-34-31,34.105827935484434,-118.26036164879372,94.136734566148,1.3538832128544214,145.75977698293784,True
2647_Glendale_00042.jpg,0,obstacle,0.4898,115.6,305.2,504.0,688.5,2647_Glendale_Blvd-2026-03-14_16-34-31,34.10582038207291,-118.26034701207234,93.81012370913044,1.5773095380678783,126.21161577064892,True
2647_Glendale_00043.jpg,0,obstacle,0.8732,5.1,366.0,390.5,720.0,2647_Glendale_Blvd-2026-03-14_16-34-31,34.10581197691616,-118.26033105587916,93.4314305152913,1.87953068385766,123.62619856094592,True
2647_Glendale_00044.jpg,0,obstacle,0.7349,0.0,410.0,391.6,720.0,2647_Glendale_Blvd-2026-03-14_16-34-31,34.10579990304768,-118.26033202975287,93.05147595824396,1.1653391377188185,151.55236502769066,True
2647_Glendale_00050.jpg,1,path_discontinuity,0.3558,561.3,220.3,686.2,252.9,2647_Glendale_Blvd-2026-03-14_16-34-31,34.105752683173435,-118.26027242585891,92.64981240293884,1.0060042999633827,139.80286059911938,True
2647_Glendale_00051.jpg,1,path_discontinuity,0.6529,560.7,217.5,705.7,256.6,2647_Glendale_Blvd-2026-03-14_16-34-31,34.10574294873485,-118.26026178355318,92.27594019752222,1.1762762581130322,139.82342399230237,True
2647_Glendale_00052.jpg,1,path_discontinuity,0.808,561.4,228.8,717.0,273.2,2647_Glendale_Blvd-2026-03-14_16-34-31,34.10573573180142,-118.26025009556172,92.2183983946839,1.2245475545801767,134.8325512265405,True
2647_Glendale_00053.jpg,1,path_discontinuity,0.8897,512.3,243.5,695.5,303.4,2647_Glendale_Blvd-2026-03-14_16-34-31,34.105731622170666,-118.26023937360378,92.12626101411648,1.1656049045570724,127.28215755474304,True
2647_Glendale_00054.jpg,1,path_discontinuity,0.9149,515.8,237.9,719.0,309.9,2647_Glendale_Blvd-2026-03-14_16-34-31,34.10572911101497,-118.26023277925408,92.07767673709976,0.865542560842741,124.12403861781831,True
2647_Glendale_00055.jpg,1,path_discontinuity,0.9234,506.2,283.8,756.0,377.5,2647_Glendale_Blvd-2026-03-14_16-34-31,34.105721973977964,-118.26022751306498,92.03308593659298,0.7946195572298529,127.91938053474334,True
2647_Glendale_00056.jpg,1,path_discontinuity,0.9293,523.2,333.7,839.8,465.9,2647_Glendale_Blvd-2026-03-14_16-34-31,34.1057151623504,-118.260216979027,92.2082771363964,1.129797997221035,125.92734376580756,True
2647_Glendale_00059.jpg,1,path_discontinuity,0.7007,248.1,571.3,907.4,720.0,2647_Glendale_Blvd-2026-03-14_16-34-31,34.10569413413283,-118.26019388954712,92.35272507890258,1.2067203799339807,135.22057376320893,True
2647_Glendale_00061.jpg,0,obstacle,0.8563,580.6,285.9,628.4,391.5,2647_Glendale_Blvd-2026-03-14_16-34-31,34.105669198138344,-118.26017562016914,91.74576397885548,1.549832728436098,144.17450292570223,True
2647_Glendale_00062.jpg,0,obstacle,0.8522,541.7,269.4,600.7,397.3,2647_Glendale_Blvd-2026-03-14_16-34-31,34.1056695098794,-118.26016151478343,91.50893561601336,1.2361188327751045,130.74088500193798,True
2647_Glendale_00063.jpg,0,obstacle,0.802,474.3,292.9,566.6,462.5,2647_Glendale_Blvd-2026-03-14_16-34-31,34.1056641962397,-118.2601487640465,91.6783090044798,1.2194218093058198,124.37581545101304,True
2647_Glendale_00064.jpg,0,obstacle,0.8215,342.4,282.4,476.2,546.1,2647_Glendale_Blvd-2026-03-14_16-34-31,34.10565924462097,-118.2601388348436,91.99330956613436,1.1770470214742188,122.13202682355065,True
2647_Glendale_00065.jpg,0,obstacle,0.495,367.0,241.7,549.8,641.1,2647_Glendale_Blvd-2026-03-14_16-34-31,34.105650369996034,-118.26013564693405,92.08055918040333,1.027784693590971,136.96366297999532,True
2647_Glendale_00066.jpg,0,obstacle,0.8251,319.8,289.0,524.9,716.8,2647_Glendale_Blvd-2026-03-14_16-34-31,34.10564040341975,-118.26014016157608,92.370630512168,0.7256168343803376,162.6901372111041,True
2647_Glendale_00067.jpg,0,obstacle,0.7838,338.6,323.2,531.4,720.0,2647_Glendale_Blvd-2026-03-14_16-34-31,34.105630611835586,-118.26013438517111,92.70467736664158,0.7785838051693729,161.82961262045035,True
2647_Glendale_00068.jpg,0,obstacle,0.7117,283.8,357.9,480.7,718.0,2647_Glendale_Blvd-2026-03-14_16-34-31,34.105620586412314,-118.26012065444893,92.55430727308456,0.9687284297132236,143.70055922704154,True
2647_Glendale_00069.jpg,0,obstacle,0.6521,154.3,451.4,363.6,718.3,2647_Glendale_Blvd-2026-03-14_16-34-31,34.10561208735265,-118.26010887261862,92.49654037965117,1.0204549004424244,137.2143889823895,True
2647_Glendale_00070.jpg,0,obstacle,0.8179,206.9,567.5,314.6,717.3,2647_Glendale_Blvd-2026-03-14_16-34-31,34.105603384672925,-118.26009717594542,92.37420448756332,1.0963261796934671,135.8731951734941,True
2660_Waverly_00000.jpg,0,obstacle,0.855,0.0,0.0,468.4,720.0,2660_Waverly_Dr-2026-03-14_16-43-29,34.107145439525645,-118.26011919792366,110.9435024232282,3.4929177743957225,285.1645143022928,True
2660_Waverly_00000.jpg,0,obstacle,0.8024,484.9,216.0,553.6,309.9,2660_Waverly_Dr-2026-03-14_16-43-29,34.107145439525645,-118.26011919792366,110.9435024232282,3.4929177743957225,285.1645143022928,True
2660_Waverly_00000.jpg,0,obstacle,0.376,434.0,125.6,551.3,311.3,2660_Waverly_Dr-2026-03-14_16-43-29,34.107145439525645,-118.26011919792366,110.9435024232282,3.4929177743957225,285.1645143022928,True
2660_Waverly_00001.jpg,0,obstacle,0.8549,0.0,0.0,438.9,720.0,2660_Waverly_Dr-2026-03-14_16-43-29,34.107157836775485,-118.2600961342564,110.32479291056757,1.970603021272316,285.4831344719835,True
2660_Waverly_00001.jpg,0,obstacle,0.8004,453.4,220.6,537.6,329.0,2660_Waverly_Dr-2026-03-14_16-43-29,34.107157836775485,-118.2600961342564,110.32479291056757,1.970603021272316,285.4831344719835,True
